gene	local	global	score	fitted	zscore	fdr	num_real	num_random	bs_mean	bs_std	COB	Ontology	Term	WindowSize	FlankLimit	TermLoci	TermCollapsedLoci	TermPValue	NumBootstraps	Method	SNP2Gene
GRMZM2G159047	41	1617	12.905793131713843	28.094206868286157	8.090305644077372	0.012	2.0	0.024	0.01868227152878154	1.5929077870647894	ZmPAN	ZmWallace	100 Kernel weight	10000	1	918	695	0.035	1000	locality	strongest
GRMZM2G178887	28	876	12.780132828312508	15.219867171687492	8.011418275692485	0.012	2.0	0.024	0.01868227152878154	1.5929077870647894	ZmPAN	ZmWallace	100 Kernel weight	10000	1	918	695	0.035	1000	locality	strongest
GRMZM5G870342	49	2130	11.992788726376304	37.007211273623696	7.517137245535037	0.011666666666666667	3.0	0.035	0.01868227152878154	1.5929077870647894	ZmPAN	ZmWallace	100 Kernel weight	10000	1	918	695	0.035	1000	locality	strongest
GRMZM2G081445	14	276	9.204699384262845	4.795300615737155	5.766822905462031	0.079	4.0	0.316	0.01868227152878154	1.5929077870647894	ZmPAN	ZmWallace	100 Kernel weight	10000	1	918	695	0.035	1000	locality	strongest
GRMZM2G121151	36	1570	8.72238417859662	27.27761582140338	5.464033748686688	0.09533333333333333	6.0	0.572	0.01868227152878154	1.5929077870647894	ZmPAN	ZmWallace	100 Kernel weight	10000	1	918	695	0.035	1000	locality	strongest
GRMZM2G041328	22	772	8.587057698010568	13.412942301989432	5.379078121195272	0.09533333333333333	6.0	0.572	0.01868227152878154	1.5929077870647894	ZmPAN	ZmWallace	100 Kernel weight	10000	1	918	695	0.035	1000	locality	strongest
GRMZM5G852801	39	1775	8.160657271980256	30.839342728019744	5.11139129745513	0.093375	8.0	0.747	0.01868227152878154	1.5929077870647894	ZmPAN	ZmWallace	100 Kernel weight	10000	1	918	695	0.035	1000	locality	strongest
GRMZM2G032107	17	511	8.121744149848963	8.878255850151037	5.086962311391225	0.093375	8.0	0.747	0.01868227152878154	1.5929077870647894	ZmPAN	ZmWallace	100 Kernel weight	10000	1	918	695	0.035	1000	locality	strongest
GRMZM2G378121	26	1055	7.6701371391206585	18.32986286087934	4.80345122908277	0.101	10.0	1.01	0.01868227152878154	1.5929077870647894	ZmPAN	ZmWallace	100 Kernel weight	10000	1	918	695	0.035	1000	locality	strongest
GRMZM2G100090	22	825	7.6662209855682875	14.333779014431713	4.8009927355126	0.101	10.0	1.01	0.01868227152878154	1.5929077870647894	ZmPAN	ZmWallace	100 Kernel weight	10000	1	918	695	0.035	1000	locality	strongest
GRMZM2G112594	25	1007	7.504102463596684	17.495897536403316	4.699217527124464	0.1210909090909091	11.0	1.332	0.01868227152878154	1.5929077870647894	ZmPAN	ZmWallace	100 Kernel weight	10000	1	918	695	0.035	1000	locality	strongest
GRMZM2G427729	27	1146	7.089077878134859	19.91092212186514	4.438672259638152	0.13353846153846155	13.0	1.736	0.01868227152878154	1.5929077870647894	ZmPAN	ZmWallace	100 Kernel weight	10000	1	918	695	0.035	1000	locality	strongest
GRMZM2G165991	19	697	6.89012851750436	12.10987148249564	4.313775286790089	0.13353846153846155	13.0	1.736	0.01868227152878154	1.5929077870647894	ZmPAN	ZmWallace	100 Kernel weight	10000	1	918	695	0.035	1000	locality	strongest
GRMZM2G070468	12	306	6.683471056465328	5.316528943534672	4.184039301620581	0.15473333333333333	15.0	2.321	0.01868227152878154	1.5929077870647894	ZmPAN	ZmWallace	100 Kernel weight	10000	1	918	695	0.035	1000	locality	strongest
GRMZM2G386995	21	835	6.492478209635783	14.507521790364217	4.06413729073175	0.15473333333333333	15.0	2.321	0.01868227152878154	1.5929077870647894	ZmPAN	ZmWallace	100 Kernel weight	10000	1	918	695	0.035	1000	locality	strongest
GRMZM2G434557	24	1015	6.365108242850681	17.63489175714932	3.9841766251995647	0.1448095238095238	21.0	3.041	0.01868227152878154	1.5929077870647894	ZmPAN	ZmWallace	100 Kernel weight	10000	1	918	695	0.035	1000	locality	strongest
GRMZM2G167497	16	555	6.357275935745939	9.642724064254061	3.9792596380592262	0.1448095238095238	21.0	3.041	0.01868227152878154	1.5929077870647894	ZmPAN	ZmWallace	100 Kernel weight	10000	1	918	695	0.035	1000	locality	strongest
GRMZM2G386460	8	98	6.297320795861445	1.702679204138555	3.9416208366349634	0.1448095238095238	21.0	3.041	0.01868227152878154	1.5929077870647894	ZmPAN	ZmWallace	100 Kernel weight	10000	1	918	695	0.035	1000	locality	strongest
GRMZM2G046459	18	678	6.22023979177612	11.77976020822388	3.893230713420511	0.1448095238095238	21.0	3.041	0.01868227152878154	1.5929077870647894	ZmPAN	ZmWallace	100 Kernel weight	10000	1	918	695	0.035	1000	locality	strongest
