gene	score	num_trans_edges	zscore	fdr	num_real	num_random	bs_mean	bs_std	COB	Ontology	Term	WindowSize	FlankLimit	TermLoci	TermCollapsedLoci	TermPValue	NumBootstraps	Method	SNP2Gene
GRMZM2G166297	0.2324612515716298	21523	2.1231140926784557	8.48	1.0	8.48	-0.0006437967896507898	0.10979393390357199	ZmPAN	ZmIonome	Al27	10000	2	342	312	0.94	100	density	strongest
GRMZM2G020500	0.12536810720474392	21523	1.147712806292799	5.1466666666666665	6.0	30.88	-0.0006437967896507898	0.10979393390357199	ZmPAN	ZmIonome	Al27	10000	2	342	312	0.94	100	density	strongest
GRMZM2G445169	0.12173820677893601	21523	1.1146517773565747	5.1466666666666665	6.0	30.88	-0.0006437967896507898	0.10979393390357199	ZmPAN	ZmIonome	Al27	10000	2	342	312	0.94	100	density	strongest
GRMZM2G010871	0.1198737710235116	21523	1.097670549986929	5.1466666666666665	6.0	30.88	-0.0006437967896507898	0.10979393390357199	ZmPAN	ZmIonome	Al27	10000	2	342	312	0.94	100	density	strongest
GRMZM2G120574	0.11576636965591006	21523	1.0602604561723752	5.1466666666666665	6.0	30.88	-0.0006437967896507898	0.10979393390357199	ZmPAN	ZmIonome	Al27	10000	2	342	312	0.94	100	density	strongest
GRMZM2G404056	0.11252220457465184	21523	1.030712693687542	5.1466666666666665	6.0	30.88	-0.0006437967896507898	0.10979393390357199	ZmPAN	ZmIonome	Al27	10000	2	342	312	0.94	100	density	strongest
GRMZM2G121151	0.09174672892015734	21523	0.8414902574758945	4.263	10.0	42.63	-0.0006437967896507898	0.10979393390357199	ZmPAN	ZmIonome	Al27	10000	2	342	312	0.94	100	density	strongest
GRMZM2G083725	0.08256934583187103	21523	0.7579029156073859	4.263	10.0	42.63	-0.0006437967896507898	0.10979393390357199	ZmPAN	ZmIonome	Al27	10000	2	342	312	0.94	100	density	strongest
GRMZM2G017223	0.08218335806528425	21523	0.7543873501033227	4.263	10.0	42.63	-0.0006437967896507898	0.10979393390357199	ZmPAN	ZmIonome	Al27	10000	2	342	312	0.94	100	density	strongest
GRMZM2G357972	0.08197018850014369	21523	0.7524458078198686	4.263	10.0	42.63	-0.0006437967896507898	0.10979393390357199	ZmPAN	ZmIonome	Al27	10000	2	342	312	0.94	100	density	strongest
