gene	score	num_trans_edges	zscore	fdr	num_real	num_random	bs_mean	bs_std	COB	Ontology	Term	WindowSize	FlankLimit	TermLoci	TermCollapsedLoci	TermPValue	NumBootstraps	Method	SNP2Gene
AC199067.2_FG004	0.10443487035685238	54600	1.2991610394148825	38.35	1.0	38.35	-0.0004419112170797576	0.08072654458693332	ZmSAM	ZmIonome	Al27	20000	5	342	307	0.84	100	density	strongest
GRMZM5G844894	0.09993216537122586	54600	1.2433837853695588	6.336666666666667	9.0	57.03	-0.0004419112170797576	0.08072654458693332	ZmSAM	ZmIonome	Al27	20000	5	342	307	0.84	100	density	strongest
GRMZM2G166297	0.09729375686429469	54600	1.2107005023127706	6.336666666666667	9.0	57.03	-0.0004419112170797576	0.08072654458693332	ZmSAM	ZmIonome	Al27	20000	5	342	307	0.84	100	density	strongest
AC206980.3_FG007	0.0940664720641552	54600	1.1707225146923037	6.336666666666667	9.0	57.03	-0.0004419112170797576	0.08072654458693332	ZmSAM	ZmIonome	Al27	20000	5	342	307	0.84	100	density	strongest
GRMZM2G134703	0.09302122202701159	54600	1.1577744807774124	6.336666666666667	9.0	57.03	-0.0004419112170797576	0.08072654458693332	ZmSAM	ZmIonome	Al27	20000	5	342	307	0.84	100	density	strongest
GRMZM2G446213	0.08677800856915158	54600	1.080436679564618	6.336666666666667	9.0	57.03	-0.0004419112170797576	0.08072654458693332	ZmSAM	ZmIonome	Al27	20000	5	342	307	0.84	100	density	strongest
GRMZM2G303999	0.08319339385735944	54600	1.0360322679781429	6.336666666666667	9.0	57.03	-0.0004419112170797576	0.08072654458693332	ZmSAM	ZmIonome	Al27	20000	5	342	307	0.84	100	density	strongest
AC207628.4_FG010	0.08213065696522458	54600	1.0228676156624426	6.336666666666667	9.0	57.03	-0.0004419112170797576	0.08072654458693332	ZmSAM	ZmIonome	Al27	20000	5	342	307	0.84	100	density	strongest
AC190885.4_FG006	0.08137370056864072	54600	1.0134908189661749	6.336666666666667	9.0	57.03	-0.0004419112170797576	0.08072654458693332	ZmSAM	ZmIonome	Al27	20000	5	342	307	0.84	100	density	strongest
GRMZM2G057075	0.07787745135144954	54600	0.970181034866273	2.47625	32.0	79.24	-0.0004419112170797576	0.08072654458693332	ZmSAM	ZmIonome	Al27	20000	5	342	307	0.84	100	density	strongest
GRMZM2G020953	0.07570372896562158	54600	0.9432540507255471	2.47625	32.0	79.24	-0.0004419112170797576	0.08072654458693332	ZmSAM	ZmIonome	Al27	20000	5	342	307	0.84	100	density	strongest
AC199911.5_FG001	0.07496829881505492	54600	0.934143910382866	2.47625	32.0	79.24	-0.0004419112170797576	0.08072654458693332	ZmSAM	ZmIonome	Al27	20000	5	342	307	0.84	100	density	strongest
GRMZM2G067122	0.07495868878109699	54600	0.9340248660956727	2.47625	32.0	79.24	-0.0004419112170797576	0.08072654458693332	ZmSAM	ZmIonome	Al27	20000	5	342	307	0.84	100	density	strongest
GRMZM2G410728	0.07476860050028501	54600	0.9316701476844658	2.47625	32.0	79.24	-0.0004419112170797576	0.08072654458693332	ZmSAM	ZmIonome	Al27	20000	5	342	307	0.84	100	density	strongest
GRMZM2G083538	0.07087396103718387	54600	0.883425304764092	2.47625	32.0	79.24	-0.0004419112170797576	0.08072654458693332	ZmSAM	ZmIonome	Al27	20000	5	342	307	0.84	100	density	strongest
GRMZM2G149105	0.07037706018076992	54600	0.8772699458427294	2.47625	32.0	79.24	-0.0004419112170797576	0.08072654458693332	ZmSAM	ZmIonome	Al27	20000	5	342	307	0.84	100	density	strongest
GRMZM2G344566	0.06986651149451394	54600	0.8709455244412141	2.47625	32.0	79.24	-0.0004419112170797576	0.08072654458693332	ZmSAM	ZmIonome	Al27	20000	5	342	307	0.84	100	density	strongest
GRMZM2G040736	0.069329670448319	54600	0.8642954064541025	2.47625	32.0	79.24	-0.0004419112170797576	0.08072654458693332	ZmSAM	ZmIonome	Al27	20000	5	342	307	0.84	100	density	strongest
GRMZM2G132212	0.06874917185107272	54600	0.8571044805917779	2.47625	32.0	79.24	-0.0004419112170797576	0.08072654458693332	ZmSAM	ZmIonome	Al27	20000	5	342	307	0.84	100	density	strongest
GRMZM2G040115	0.0673737630438316	54600	0.840066605202971	2.47625	32.0	79.24	-0.0004419112170797576	0.08072654458693332	ZmSAM	ZmIonome	Al27	20000	5	342	307	0.84	100	density	strongest
GRMZM2G163671	0.06662468181564174	54600	0.830787362148251	2.47625	32.0	79.24	-0.0004419112170797576	0.08072654458693332	ZmSAM	ZmIonome	Al27	20000	5	342	307	0.84	100	density	strongest
GRMZM2G031991	0.0662742057749888	54600	0.8264458405032173	2.47625	32.0	79.24	-0.0004419112170797576	0.08072654458693332	ZmSAM	ZmIonome	Al27	20000	5	342	307	0.84	100	density	strongest
GRMZM2G101457	0.06457787660129481	54600	0.80543256435751	2.47625	32.0	79.24	-0.0004419112170797576	0.08072654458693332	ZmSAM	ZmIonome	Al27	20000	5	342	307	0.84	100	density	strongest
GRMZM2G153615	0.06449795971963215	54600	0.8044425940562716	2.47625	32.0	79.24	-0.0004419112170797576	0.08072654458693332	ZmSAM	ZmIonome	Al27	20000	5	342	307	0.84	100	density	strongest
GRMZM2G034113	0.06339725926546834	54600	0.7908076681493603	2.47625	32.0	79.24	-0.0004419112170797576	0.08072654458693332	ZmSAM	ZmIonome	Al27	20000	5	342	307	0.84	100	density	strongest
GRMZM2G348100	0.06313257449925537	54600	0.7875288858409223	2.47625	32.0	79.24	-0.0004419112170797576	0.08072654458693332	ZmSAM	ZmIonome	Al27	20000	5	342	307	0.84	100	density	strongest
GRMZM2G079185	0.062221886192103816	54600	0.7762477352378409	2.47625	32.0	79.24	-0.0004419112170797576	0.08072654458693332	ZmSAM	ZmIonome	Al27	20000	5	342	307	0.84	100	density	strongest
