gene	score	num_trans_edges	zscore	fdr	num_real	num_random	bs_mean	bs_std	COB	Ontology	Term	WindowSize	FlankLimit	TermLoci	TermCollapsedLoci	TermPValue	NumBootstraps	Method	SNP2Gene
GRMZM2G340305	0.18322905724356062	89253	1.7293042110631345	17.115	2.0	34.23	0.0017030714561017415	0.10497053359736	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.98	100	density	strongest
GRMZM2G162992	0.1726807359796274	89253	1.628815808247218	17.115	2.0	34.23	0.0017030714561017415	0.10497053359736	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.98	100	density	strongest
GRMZM2G357972	0.15811621579684476	89253	1.4900671548522717	5.162222222222223	9.0	46.46	0.0017030714561017415	0.10497053359736	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.98	100	density	strongest
GRMZM2G033130	0.1482744430152549	89253	1.3963096741163885	5.162222222222223	9.0	46.46	0.0017030714561017415	0.10497053359736	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.98	100	density	strongest
GRMZM2G012156	0.14697917942421165	89253	1.3839703675828852	5.162222222222223	9.0	46.46	0.0017030714561017415	0.10497053359736	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.98	100	density	strongest
GRMZM2G069631	0.1466656844059753	89253	1.3809838626324689	5.162222222222223	9.0	46.46	0.0017030714561017415	0.10497053359736	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.98	100	density	strongest
GRMZM2G117060	0.14627336604894534	89253	1.3772464484878977	5.162222222222223	9.0	46.46	0.0017030714561017415	0.10497053359736	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.98	100	density	strongest
GRMZM2G453794	0.14199739445353174	89253	1.336511477931159	5.162222222222223	9.0	46.46	0.0017030714561017415	0.10497053359736	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.98	100	density	strongest
GRMZM2G056598	0.1417273495101863	89253	1.3339388993789603	5.162222222222223	9.0	46.46	0.0017030714561017415	0.10497053359736	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.98	100	density	strongest
GRMZM2G015886	0.13291176354552392	89253	1.2499573698720539	3.6535294117647057	17.0	62.11	0.0017030714561017415	0.10497053359736	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.98	100	density	strongest
GRMZM2G162426	0.13063547233088638	89253	1.2282723203955141	3.6535294117647057	17.0	62.11	0.0017030714561017415	0.10497053359736	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.98	100	density	strongest
GRMZM2G138178	0.12967831479336941	89253	1.219153975420834	3.6535294117647057	17.0	62.11	0.0017030714561017415	0.10497053359736	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.98	100	density	strongest
GRMZM2G028980	0.1294987981064984	89253	1.2174438127616674	3.6535294117647057	17.0	62.11	0.0017030714561017415	0.10497053359736	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.98	100	density	strongest
GRMZM2G118243	0.1270754080920562	89253	1.1943574290748158	3.6535294117647057	17.0	62.11	0.0017030714561017415	0.10497053359736	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.98	100	density	strongest
GRMZM2G023715	0.11417764125086562	89253	1.0714870729931452	3.6535294117647057	17.0	62.11	0.0017030714561017415	0.10497053359736	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.98	100	density	strongest
GRMZM2G132796	0.11195460920368107	89253	1.0503093960680043	3.6535294117647057	17.0	62.11	0.0017030714561017415	0.10497053359736	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.98	100	density	strongest
GRMZM2G112793	0.10993472717799493	89253	1.0310670243617321	3.6535294117647057	17.0	62.11	0.0017030714561017415	0.10497053359736	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.98	100	density	strongest
GRMZM2G431157	0.10587086950724511	89253	0.9923527534946549	2.4652941176470584	34.0	83.82	0.0017030714561017415	0.10497053359736	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.98	100	density	strongest
GRMZM2G433117	0.10219670510507961	89253	0.9573508889117934	2.4652941176470584	34.0	83.82	0.0017030714561017415	0.10497053359736	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.98	100	density	strongest
GRMZM2G054233	0.10128379234714509	89253	0.9486540410760358	2.4652941176470584	34.0	83.82	0.0017030714561017415	0.10497053359736	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.98	100	density	strongest
GRMZM2G052650	0.10056388027625349	89253	0.9417958109973644	2.4652941176470584	34.0	83.82	0.0017030714561017415	0.10497053359736	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.98	100	density	strongest
GRMZM2G077541	0.10049254005880487	89253	0.9411161896312173	2.4652941176470584	34.0	83.82	0.0017030714561017415	0.10497053359736	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.98	100	density	strongest
GRMZM2G167957	0.10000219808740989	89253	0.9364449551943629	2.4652941176470584	34.0	83.82	0.0017030714561017415	0.10497053359736	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.98	100	density	strongest
GRMZM2G175258	0.09462747567901808	89253	0.8852427537364961	2.4652941176470584	34.0	83.82	0.0017030714561017415	0.10497053359736	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.98	100	density	strongest
GRMZM2G404056	0.09389116771180722	89253	0.8782283284308655	2.4652941176470584	34.0	83.82	0.0017030714561017415	0.10497053359736	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.98	100	density	strongest
GRMZM2G553687	0.09020567287175503	89253	0.8431185246245059	2.4652941176470584	34.0	83.82	0.0017030714561017415	0.10497053359736	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.98	100	density	strongest
GRMZM2G017237	0.08944105786399395	89253	0.8358344327793225	2.4652941176470584	34.0	83.82	0.0017030714561017415	0.10497053359736	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.98	100	density	strongest
GRMZM2G175504	0.08853792762399028	89253	0.8272307779339747	2.4652941176470584	34.0	83.82	0.0017030714561017415	0.10497053359736	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.98	100	density	strongest
GRMZM2G136293	0.08709393734678697	89253	0.813474629158528	2.4652941176470584	34.0	83.82	0.0017030714561017415	0.10497053359736	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.98	100	density	strongest
GRMZM5G814945	0.08658401652503617	89253	0.808616877137311	2.4652941176470584	34.0	83.82	0.0017030714561017415	0.10497053359736	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.98	100	density	strongest
GRMZM2G433557	0.0843132525071891	89253	0.7869844824068323	2.4652941176470584	34.0	83.82	0.0017030714561017415	0.10497053359736	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.98	100	density	strongest
GRMZM2G024775	0.08388362454662195	89253	0.7828916389597836	2.4652941176470584	34.0	83.82	0.0017030714561017415	0.10497053359736	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.98	100	density	strongest
GRMZM2G012932	0.08317817647160515	89253	0.7761711998913998	2.4652941176470584	34.0	83.82	0.0017030714561017415	0.10497053359736	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.98	100	density	strongest
GRMZM2G138659	0.08301600983041181	89253	0.7746263221467999	2.4652941176470584	34.0	83.82	0.0017030714561017415	0.10497053359736	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.98	100	density	strongest
GRMZM2G058398	0.07947084904588776	89253	0.7408534083296484	1.9842857142857144	56.0	111.12	0.0017030714561017415	0.10497053359736	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.98	100	density	strongest
GRMZM2G056419	0.07930700988160344	89253	0.7392925973223159	1.9842857142857144	56.0	111.12	0.0017030714561017415	0.10497053359736	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.98	100	density	strongest
GRMZM2G149230	0.07806220246731102	89253	0.7274339606970399	1.9842857142857144	56.0	111.12	0.0017030714561017415	0.10497053359736	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.98	100	density	strongest
GRMZM2G009265	0.0768676823001762	89253	0.7160543846750993	1.9842857142857144	56.0	111.12	0.0017030714561017415	0.10497053359736	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.98	100	density	strongest
GRMZM2G164580	0.07504554256307948	89253	0.6986958015122664	1.9842857142857144	56.0	111.12	0.0017030714561017415	0.10497053359736	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.98	100	density	strongest
GRMZM2G462422	0.07389591910075528	89253	0.6877439331838281	1.9842857142857144	56.0	111.12	0.0017030714561017415	0.10497053359736	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.98	100	density	strongest
GRMZM2G017616	0.07323645400585753	89253	0.681461550192166	1.9842857142857144	56.0	111.12	0.0017030714561017415	0.10497053359736	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.98	100	density	strongest
GRMZM2G067373	0.07269759028552723	89253	0.6763280741407129	1.9842857142857144	56.0	111.12	0.0017030714561017415	0.10497053359736	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.98	100	density	strongest
GRMZM2G087901	0.07177207741422928	89253	0.6675111915396587	1.9842857142857144	56.0	111.12	0.0017030714561017415	0.10497053359736	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.98	100	density	strongest
GRMZM2G176647	0.06845953135398347	89253	0.6359542779304368	1.9842857142857144	56.0	111.12	0.0017030714561017415	0.10497053359736	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.98	100	density	strongest
GRMZM5G858471	0.06509516241179332	89253	0.6039036745192451	1.9842857142857144	56.0	111.12	0.0017030714561017415	0.10497053359736	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.98	100	density	strongest
GRMZM2G003002	0.061949470178047174	89253	0.5739362910455913	1.9842857142857144	56.0	111.12	0.0017030714561017415	0.10497053359736	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.98	100	density	strongest
