gene	score	num_trans_edges	zscore	fdr	num_real	num_random	bs_mean	bs_std	COB	Ontology	Term	WindowSize	FlankLimit	TermLoci	TermCollapsedLoci	TermPValue	NumBootstraps	Method	SNP2Gene
GRMZM2G336533	0.09583597507073797	97452	1.126204467459001	76.59	1.0	76.59	0.0015749442117920691	0.08369797277720126	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.94	100	density	strongest
GRMZM5G801292	0.08055395722833716	97452	0.9436191868921636	8.213846153846154	13.0	106.78	0.0015749442117920691	0.08369797277720126	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.94	100	density	strongest
GRMZM2G082972	0.07988134754901909	97452	0.935583034318809	8.213846153846154	13.0	106.78	0.0015749442117920691	0.08369797277720126	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.94	100	density	strongest
GRMZM2G063533	0.07680677003206056	97452	0.898848840945418	8.213846153846154	13.0	106.78	0.0015749442117920691	0.08369797277720126	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.94	100	density	strongest
GRMZM2G064031	0.07527096788034629	97452	0.8804995058211076	8.213846153846154	13.0	106.78	0.0015749442117920691	0.08369797277720126	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.94	100	density	strongest
GRMZM2G057075	0.07400997638152065	97452	0.8654335316166628	8.213846153846154	13.0	106.78	0.0015749442117920691	0.08369797277720126	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.94	100	density	strongest
GRMZM5G827257	0.07251255937995571	97452	0.8475428115444936	8.213846153846154	13.0	106.78	0.0015749442117920691	0.08369797277720126	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.94	100	density	strongest
AC206980.3_FG007	0.07238092751740043	97452	0.8459701108184476	8.213846153846154	13.0	106.78	0.0015749442117920691	0.08369797277720126	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.94	100	density	strongest
GRMZM2G066029	0.06989543922548501	97452	0.8162741909598911	8.213846153846154	13.0	106.78	0.0015749442117920691	0.08369797277720126	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.94	100	density	strongest
GRMZM2G060952	0.06792782131286168	97452	0.7927656417401746	8.213846153846154	13.0	106.78	0.0015749442117920691	0.08369797277720126	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.94	100	density	strongest
GRMZM5G897604	0.06789310324983777	97452	0.7923508400207073	8.213846153846154	13.0	106.78	0.0015749442117920691	0.08369797277720126	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.94	100	density	strongest
GRMZM2G087291	0.06636147010087205	97452	0.7740513149767396	8.213846153846154	13.0	106.78	0.0015749442117920691	0.08369797277720126	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.94	100	density	strongest
GRMZM2G090379	0.06557953318449454	97452	0.7647089511125755	8.213846153846154	13.0	106.78	0.0015749442117920691	0.08369797277720126	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.94	100	density	strongest
GRMZM2G041015	0.06280343941180036	97452	0.7315409581423757	2.9545833333333333	48.0	141.82	0.0015749442117920691	0.08369797277720126	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.94	100	density	strongest
AC205122.4_FG003	0.06174641910474747	97452	0.7189119747634519	2.9545833333333333	48.0	141.82	0.0015749442117920691	0.08369797277720126	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.94	100	density	strongest
GRMZM2G042055	0.06106670108433305	97452	0.710790893716199	2.9545833333333333	48.0	141.82	0.0015749442117920691	0.08369797277720126	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.94	100	density	strongest
GRMZM2G340305	0.05949346644934816	97452	0.6919943257375128	2.9545833333333333	48.0	141.82	0.0015749442117920691	0.08369797277720126	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.94	100	density	strongest
GRMZM2G159470	0.059105003766704946	97452	0.687353082111729	2.9545833333333333	48.0	141.82	0.0015749442117920691	0.08369797277720126	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.94	100	density	strongest
GRMZM2G179429	0.05874624615931111	97452	0.6830667464277235	2.9545833333333333	48.0	141.82	0.0015749442117920691	0.08369797277720126	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.94	100	density	strongest
GRMZM2G152523	0.05831538250310008	97452	0.677918907813305	2.9545833333333333	48.0	141.82	0.0015749442117920691	0.08369797277720126	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.94	100	density	strongest
GRMZM2G071154	0.05786399259549481	97452	0.6725258272806756	2.9545833333333333	48.0	141.82	0.0015749442117920691	0.08369797277720126	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.94	100	density	strongest
GRMZM2G103490	0.05773170474184844	97452	0.6709452889563065	2.9545833333333333	48.0	141.82	0.0015749442117920691	0.08369797277720126	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.94	100	density	strongest
GRMZM2G149230	0.05729751651210324	97452	0.6657577292659305	2.9545833333333333	48.0	141.82	0.0015749442117920691	0.08369797277720126	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.94	100	density	strongest
AC207628.4_FG010	0.05666275555174904	97452	0.6581737826147505	2.9545833333333333	48.0	141.82	0.0015749442117920691	0.08369797277720126	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.94	100	density	strongest
AC197432.4_FG001	0.05538986818579843	97452	0.642965679912682	2.9545833333333333	48.0	141.82	0.0015749442117920691	0.08369797277720126	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.94	100	density	strongest
GRMZM2G159477	0.054826484937009146	97452	0.6362345342218662	2.9545833333333333	48.0	141.82	0.0015749442117920691	0.08369797277720126	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.94	100	density	strongest
GRMZM2G110908	0.0541104410987993	97452	0.6276794424502182	2.9545833333333333	48.0	141.82	0.0015749442117920691	0.08369797277720126	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.94	100	density	strongest
GRMZM2G013986	0.05397454785752685	97452	0.6260558279615592	2.9545833333333333	48.0	141.82	0.0015749442117920691	0.08369797277720126	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.94	100	density	strongest
GRMZM5G844894	0.053592203837521626	97452	0.6214876884078929	2.9545833333333333	48.0	141.82	0.0015749442117920691	0.08369797277720126	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.94	100	density	strongest
GRMZM2G425230	0.053292914143868206	97452	0.6179118587465209	2.9545833333333333	48.0	141.82	0.0015749442117920691	0.08369797277720126	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.94	100	density	strongest
GRMZM2G100176	0.05280974609314316	97452	0.6121391018362524	2.9545833333333333	48.0	141.82	0.0015749442117920691	0.08369797277720126	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.94	100	density	strongest
GRMZM2G074580	0.05279335076306053	97452	0.6119432150120128	2.9545833333333333	48.0	141.82	0.0015749442117920691	0.08369797277720126	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.94	100	density	strongest
GRMZM2G025977	0.05152024572069587	97452	0.5967325115729512	2.9545833333333333	48.0	141.82	0.0015749442117920691	0.08369797277720126	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.94	100	density	strongest
GRMZM2G158636	0.05055400834614623	97452	0.5851881773138442	2.9545833333333333	48.0	141.82	0.0015749442117920691	0.08369797277720126	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.94	100	density	strongest
GRMZM2G124441	0.050481652967573606	97452	0.5843236954611567	2.9545833333333333	48.0	141.82	0.0015749442117920691	0.08369797277720126	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.94	100	density	strongest
GRMZM2G031001	0.05039518972797543	97452	0.5832906568255815	2.9545833333333333	48.0	141.82	0.0015749442117920691	0.08369797277720126	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.94	100	density	strongest
GRMZM2G083551	0.04984274712616073	97452	0.5766902269288471	2.9545833333333333	48.0	141.82	0.0015749442117920691	0.08369797277720126	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.94	100	density	strongest
GRMZM5G842219	0.04857088448564245	97452	0.561494367360015	2.9545833333333333	48.0	141.82	0.0015749442117920691	0.08369797277720126	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.94	100	density	strongest
GRMZM2G348100	0.047984015397497845	97452	0.5544826194207093	2.9545833333333333	48.0	141.82	0.0015749442117920691	0.08369797277720126	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.94	100	density	strongest
AC198366.3_FG004	0.047862405743613966	97452	0.5530296612444391	2.9545833333333333	48.0	141.82	0.0015749442117920691	0.08369797277720126	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.94	100	density	strongest
GRMZM2G006477	0.04771949036116553	97452	0.5513221481744527	2.9545833333333333	48.0	141.82	0.0015749442117920691	0.08369797277720126	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.94	100	density	strongest
GRMZM2G144042	0.04737056453327423	97452	0.5471532798457045	2.9545833333333333	48.0	141.82	0.0015749442117920691	0.08369797277720126	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.94	100	density	strongest
GRMZM2G101408	0.047173407731148836	97452	0.5447977054442765	2.9545833333333333	48.0	141.82	0.0015749442117920691	0.08369797277720126	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.94	100	density	strongest
GRMZM2G103909	0.04640665087561691	97452	0.5356367087069602	2.9545833333333333	48.0	141.82	0.0015749442117920691	0.08369797277720126	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.94	100	density	strongest
GRMZM2G112656	0.04599432980476999	97452	0.5307104117231074	2.9545833333333333	48.0	141.82	0.0015749442117920691	0.08369797277720126	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.94	100	density	strongest
GRMZM2G020843	0.04527804020688057	97452	0.5221523836834542	2.9545833333333333	48.0	141.82	0.0015749442117920691	0.08369797277720126	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.94	100	density	strongest
AC199067.2_FG004	0.04519877964895303	97452	0.5212054006766074	2.9545833333333333	48.0	141.82	0.0015749442117920691	0.08369797277720126	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.94	100	density	strongest
GRMZM2G082487	0.044013201463925324	97452	0.5070404436807714	2.9545833333333333	48.0	141.82	0.0015749442117920691	0.08369797277720126	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.94	100	density	strongest
AC199911.5_FG001	0.04206269045826048	97452	0.48373628300704774	1.7957425742574258	101.0	181.37	0.0015749442117920691	0.08369797277720126	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.94	100	density	strongest
