gene	score	num_trans_edges	zscore	fdr	num_real	num_random	bs_mean	bs_std	COB	Ontology	Term	WindowSize	FlankLimit	TermLoci	TermCollapsedLoci	TermPValue	NumBootstraps	Method	SNP2Gene
GRMZM2G061681	0.09895322860009265	188790	0.9671747075292475	12.205	10.0	122.05	0.0008443545359718395	0.10143862665179752	ZmPAN	ZmIonome	Al27	50000	5	342	274	1.0	100	density	strongest
GRMZM2G132212	0.09873179641634311	188790	0.9649917897290132	12.205	10.0	122.05	0.0008443545359718395	0.10143862665179752	ZmPAN	ZmIonome	Al27	50000	5	342	274	1.0	100	density	strongest
GRMZM2G120574	0.09447883475989122	188790	0.923065338269346	12.205	10.0	122.05	0.0008443545359718395	0.10143862665179752	ZmPAN	ZmIonome	Al27	50000	5	342	274	1.0	100	density	strongest
GRMZM2G096358	0.09142563895670867	188790	0.8929663917047097	12.205	10.0	122.05	0.0008443545359718395	0.10143862665179752	ZmPAN	ZmIonome	Al27	50000	5	342	274	1.0	100	density	strongest
GRMZM2G167957	0.08876014212709456	188790	0.8666894504881866	12.205	10.0	122.05	0.0008443545359718395	0.10143862665179752	ZmPAN	ZmIonome	Al27	50000	5	342	274	1.0	100	density	strongest
GRMZM2G169316	0.08540148445057728	188790	0.8335792065172549	12.205	10.0	122.05	0.0008443545359718395	0.10143862665179752	ZmPAN	ZmIonome	Al27	50000	5	342	274	1.0	100	density	strongest
GRMZM2G149230	0.08381820912244264	188790	0.8179709970965038	12.205	10.0	122.05	0.0008443545359718395	0.10143862665179752	ZmPAN	ZmIonome	Al27	50000	5	342	274	1.0	100	density	strongest
GRMZM2G069631	0.08347477412483797	188790	0.8145853538860179	12.205	10.0	122.05	0.0008443545359718395	0.10143862665179752	ZmPAN	ZmIonome	Al27	50000	5	342	274	1.0	100	density	strongest
GRMZM2G555108	0.08190921740529586	188790	0.799151817656115	12.205	10.0	122.05	0.0008443545359718395	0.10143862665179752	ZmPAN	ZmIonome	Al27	50000	5	342	274	1.0	100	density	strongest
GRMZM2G340305	0.08045380677157976	188790	0.7848041211054508	12.205	10.0	122.05	0.0008443545359718395	0.10143862665179752	ZmPAN	ZmIonome	Al27	50000	5	342	274	1.0	100	density	strongest
GRMZM2G151050	0.07668907381745863	188790	0.7476907149170556	5.031875	32.0	161.02	0.0008443545359718395	0.10143862665179752	ZmPAN	ZmIonome	Al27	50000	5	342	274	1.0	100	density	strongest
GRMZM2G162426	0.07435159350318139	188790	0.7246474187740493	5.031875	32.0	161.02	0.0008443545359718395	0.10143862665179752	ZmPAN	ZmIonome	Al27	50000	5	342	274	1.0	100	density	strongest
GRMZM2G003002	0.07389906466445546	188790	0.7201863090995334	5.031875	32.0	161.02	0.0008443545359718395	0.10143862665179752	ZmPAN	ZmIonome	Al27	50000	5	342	274	1.0	100	density	strongest
GRMZM2G077541	0.0697314171866459	188790	0.6791008999672153	5.031875	32.0	161.02	0.0008443545359718395	0.10143862665179752	ZmPAN	ZmIonome	Al27	50000	5	342	274	1.0	100	density	strongest
GRMZM2G067373	0.06902921428868994	188790	0.6721784590673955	5.031875	32.0	161.02	0.0008443545359718395	0.10143862665179752	ZmPAN	ZmIonome	Al27	50000	5	342	274	1.0	100	density	strongest
GRMZM2G136293	0.06801061818326129	188790	0.6621369577276236	5.031875	32.0	161.02	0.0008443545359718395	0.10143862665179752	ZmPAN	ZmIonome	Al27	50000	5	342	274	1.0	100	density	strongest
GRMZM2G028980	0.0665571451318338	188790	0.647808362207332	5.031875	32.0	161.02	0.0008443545359718395	0.10143862665179752	ZmPAN	ZmIonome	Al27	50000	5	342	274	1.0	100	density	strongest
GRMZM2G017237	0.06648512431443138	188790	0.6470983681963755	5.031875	32.0	161.02	0.0008443545359718395	0.10143862665179752	ZmPAN	ZmIonome	Al27	50000	5	342	274	1.0	100	density	strongest
GRMZM2G338465	0.06545282267287172	188790	0.6369217552469201	5.031875	32.0	161.02	0.0008443545359718395	0.10143862665179752	ZmPAN	ZmIonome	Al27	50000	5	342	274	1.0	100	density	strongest
GRMZM5G868683	0.059798814318706775	188790	0.5811835365743316	5.031875	32.0	161.02	0.0008443545359718395	0.10143862665179752	ZmPAN	ZmIonome	Al27	50000	5	342	274	1.0	100	density	strongest
GRMZM2G022506	0.05928140392201857	188790	0.5760828129765616	5.031875	32.0	161.02	0.0008443545359718395	0.10143862665179752	ZmPAN	ZmIonome	Al27	50000	5	342	274	1.0	100	density	strongest
GRMZM2G101270	0.05896830026291642	188790	0.5729961814887663	5.031875	32.0	161.02	0.0008443545359718395	0.10143862665179752	ZmPAN	ZmIonome	Al27	50000	5	342	274	1.0	100	density	strongest
GRMZM2G015654	0.05883154010795105	188790	0.5716479755885148	5.031875	32.0	161.02	0.0008443545359718395	0.10143862665179752	ZmPAN	ZmIonome	Al27	50000	5	342	274	1.0	100	density	strongest
GRMZM2G385050	0.05725838263078556	188790	0.5561395097398437	5.031875	32.0	161.02	0.0008443545359718395	0.10143862665179752	ZmPAN	ZmIonome	Al27	50000	5	342	274	1.0	100	density	strongest
