gene	local	global	score	fitted	zscore	fdr	num_real	num_random	bs_mean	bs_std	COB	Ontology	Term	WindowSize	FlankLimit	TermLoci	TermCollapsedLoci	TermPValue	NumBootstraps	Method	SNP2Gene
GRMZM2G068557	22	598	5.763587726725071	16.23641227327493	4.677682551209716	2.3	1.0	2.3	0.02002287738781634	1.2278654625359058	ZmSAM	ZmIonome	Al27	50000	5	342	274	0.92	100	locality	strongest
GRMZM2G149317	19	510	5.152892542859174	13.847107457140826	4.180319279337381	1.18	3.0	3.54	0.02002287738781634	1.2278654625359058	ZmSAM	ZmIonome	Al27	50000	5	342	274	0.92	100	locality	strongest
GRMZM2G040300	22	625	5.03050556722938	16.96949443277062	4.080644698233821	1.18	3.0	3.54	0.02002287738781634	1.2278654625359058	ZmSAM	ZmIonome	Al27	50000	5	342	274	0.92	100	locality	strongest
GRMZM2G064031	6	77	3.9093582858826594	2.0906417141173406	3.1675582766716266	1.818	5.0	9.09	0.02002287738781634	1.2278654625359058	ZmSAM	ZmIonome	Al27	50000	5	342	274	0.92	100	locality	strongest
AC213521.3_FG005	11	262	3.8863879337825553	7.113612066217445	3.1488507286535694	1.818	5.0	9.09	0.02002287738781634	1.2278654625359058	ZmSAM	ZmIonome	Al27	50000	5	342	274	0.92	100	locality	strongest
GRMZM2G022192	18	528	3.664171103195379	14.335828896804621	2.9678725699160213	1.6385714285714286	7.0	11.47	0.02002287738781634	1.2278654625359058	ZmSAM	ZmIonome	Al27	50000	5	342	274	0.92	100	locality	strongest
GRMZM2G039824	8	166	3.492902278656123	4.507097721343877	2.8283875613666845	1.6385714285714286	7.0	11.47	0.02002287738781634	1.2278654625359058	ZmSAM	ZmIonome	Al27	50000	5	342	274	0.92	100	locality	strongest
GRMZM2G025648	23	724	3.342537649078512	19.657462350921488	2.7059273780929702	1.3054545454545454	11.0	14.36	0.02002287738781634	1.2278654625359058	ZmSAM	ZmIonome	Al27	50000	5	342	274	0.92	100	locality	strongest
GRMZM2G379428	4	29	3.2126154583194433	0.7873845416805568	2.600115955976136	1.3054545454545454	11.0	14.36	0.02002287738781634	1.2278654625359058	ZmSAM	ZmIonome	Al27	50000	5	342	274	0.92	100	locality	strongest
GRMZM2G004583	14	398	3.1938259452116693	10.80617405478833	2.5848133730132044	1.3054545454545454	11.0	14.36	0.02002287738781634	1.2278654625359058	ZmSAM	ZmIonome	Al27	50000	5	342	274	0.92	100	locality	strongest
