gene	score	num_trans_edges	zscore	fdr	num_real	num_random	bs_mean	bs_std	COB	Ontology	Term	WindowSize	FlankLimit	TermLoci	TermCollapsedLoci	TermPValue	NumBootstraps	Method	SNP2Gene
GRMZM5G844894	0.17411288675247058	12402	1.688404644625669	3.0375	4.0	12.15	0.001573276903173716	0.10219091163869079	ZmSAM	ZmIonome	Al27	10000	1	342	312	0.58	100	density	strongest
GRMZM2G446213	0.17147688820319346	12402	1.6626098013562691	3.0375	4.0	12.15	0.001573276903173716	0.10219091163869079	ZmSAM	ZmIonome	Al27	10000	1	342	312	0.58	100	density	strongest
AC199067.2_FG004	0.15986384783284205	12402	1.54896916361139	3.0375	4.0	12.15	0.001573276903173716	0.10219091163869079	ZmSAM	ZmIonome	Al27	10000	1	342	312	0.58	100	density	strongest
AC207628.4_FG010	0.15585027210366953	12402	1.5096938927990204	3.0375	4.0	12.15	0.001573276903173716	0.10219091163869079	ZmSAM	ZmIonome	Al27	10000	1	342	312	0.58	100	density	strongest
AC209257.4_FG008	0.14724254841581944	12402	1.4254621000708783	1.81	10.0	18.1	0.001573276903173716	0.10219091163869079	ZmSAM	ZmIonome	Al27	10000	1	342	312	0.58	100	density	strongest
GRMZM2G166297	0.14380790740822497	12402	1.391852056354485	1.81	10.0	18.1	0.001573276903173716	0.10219091163869079	ZmSAM	ZmIonome	Al27	10000	1	342	312	0.58	100	density	strongest
GRMZM2G134703	0.14124539245667447	12402	1.3667762946212831	1.81	10.0	18.1	0.001573276903173716	0.10219091163869079	ZmSAM	ZmIonome	Al27	10000	1	342	312	0.58	100	density	strongest
GRMZM2G031991	0.13866464351452176	12402	1.3415221022398973	1.81	10.0	18.1	0.001573276903173716	0.10219091163869079	ZmSAM	ZmIonome	Al27	10000	1	342	312	0.58	100	density	strongest
GRMZM2G303999	0.13293274660197318	12402	1.2854320173132214	1.81	10.0	18.1	0.001573276903173716	0.10219091163869079	ZmSAM	ZmIonome	Al27	10000	1	342	312	0.58	100	density	strongest
GRMZM2G067122	0.13039416821590463	12402	1.2605904893792697	1.81	10.0	18.1	0.001573276903173716	0.10219091163869079	ZmSAM	ZmIonome	Al27	10000	1	342	312	0.58	100	density	strongest
GRMZM2G344566	0.12065029299112072	12402	1.1652407653330192	1.7280000000000002	15.0	25.92	0.001573276903173716	0.10219091163869079	ZmSAM	ZmIonome	Al27	10000	1	342	312	0.58	100	density	strongest
GRMZM2G002128	0.11343222058031899	12402	1.0946075525056187	1.7280000000000002	15.0	25.92	0.001573276903173716	0.10219091163869079	ZmSAM	ZmIonome	Al27	10000	1	342	312	0.58	100	density	strongest
GRMZM2G410728	0.11130313139456587	12402	1.0737731245549142	1.7280000000000002	15.0	25.92	0.001573276903173716	0.10219091163869079	ZmSAM	ZmIonome	Al27	10000	1	342	312	0.58	100	density	strongest
GRMZM2G412430	0.10933996260071256	12402	1.0545623281898289	1.7280000000000002	15.0	25.92	0.001573276903173716	0.10219091163869079	ZmSAM	ZmIonome	Al27	10000	1	342	312	0.58	100	density	strongest
GRMZM5G847982	0.10535311836970206	12402	1.0155486412867656	1.7280000000000002	15.0	25.92	0.001573276903173716	0.10219091163869079	ZmSAM	ZmIonome	Al27	10000	1	342	312	0.58	100	density	strongest
GRMZM2G145654	0.10043977747539966	12402	0.9674686230589787	1.2603448275862068	29.0	36.55	0.001573276903173716	0.10219091163869079	ZmSAM	ZmIonome	Al27	10000	1	342	312	0.58	100	density	strongest
AC190885.4_FG006	0.10029941297782834	12402	0.9660950713867166	1.2603448275862068	29.0	36.55	0.001573276903173716	0.10219091163869079	ZmSAM	ZmIonome	Al27	10000	1	342	312	0.58	100	density	strongest
GRMZM2G101457	0.09939872311093868	12402	0.9572812752041934	1.2603448275862068	29.0	36.55	0.001573276903173716	0.10219091163869079	ZmSAM	ZmIonome	Al27	10000	1	342	312	0.58	100	density	strongest
GRMZM5G826911	0.0949425509539791	12402	0.9136749301241637	1.2603448275862068	29.0	36.55	0.001573276903173716	0.10219091163869079	ZmSAM	ZmIonome	Al27	10000	1	342	312	0.58	100	density	strongest
GRMZM2G445169	0.08794257632167174	12402	0.8451759362306882	1.2603448275862068	29.0	36.55	0.001573276903173716	0.10219091163869079	ZmSAM	ZmIonome	Al27	10000	1	342	312	0.58	100	density	strongest
GRMZM2G057075	0.08739177557301654	12402	0.8397860171094789	1.2603448275862068	29.0	36.55	0.001573276903173716	0.10219091163869079	ZmSAM	ZmIonome	Al27	10000	1	342	312	0.58	100	density	strongest
GRMZM2G139250	0.08683479109477514	12402	0.834335586446812	1.2603448275862068	29.0	36.55	0.001573276903173716	0.10219091163869079	ZmSAM	ZmIonome	Al27	10000	1	342	312	0.58	100	density	strongest
GRMZM2G073465	0.08642671035697601	12402	0.8303422691228414	1.2603448275862068	29.0	36.55	0.001573276903173716	0.10219091163869079	ZmSAM	ZmIonome	Al27	10000	1	342	312	0.58	100	density	strongest
GRMZM2G082487	0.08513572635307054	12402	0.8177092082840272	1.2603448275862068	29.0	36.55	0.001573276903173716	0.10219091163869079	ZmSAM	ZmIonome	Al27	10000	1	342	312	0.58	100	density	strongest
GRMZM2G300125	0.0848454240899367	12402	0.8148684247106284	1.2603448275862068	29.0	36.55	0.001573276903173716	0.10219091163869079	ZmSAM	ZmIonome	Al27	10000	1	342	312	0.58	100	density	strongest
GRMZM2G040736	0.08468063246565545	12402	0.8132558388002111	1.2603448275862068	29.0	36.55	0.001573276903173716	0.10219091163869079	ZmSAM	ZmIonome	Al27	10000	1	342	312	0.58	100	density	strongest
GRMZM2G109865	0.08339941377739589	12402	0.8007183374929572	1.2603448275862068	29.0	36.55	0.001573276903173716	0.10219091163869079	ZmSAM	ZmIonome	Al27	10000	1	342	312	0.58	100	density	strongest
GRMZM2G004990	0.08138989518584612	12402	0.7810539802685624	1.2603448275862068	29.0	36.55	0.001573276903173716	0.10219091163869079	ZmSAM	ZmIonome	Al27	10000	1	342	312	0.58	100	density	strongest
GRMZM2G095964	0.08023245675952002	12402	0.7697277438374954	1.2603448275862068	29.0	36.55	0.001573276903173716	0.10219091163869079	ZmSAM	ZmIonome	Al27	10000	1	342	312	0.58	100	density	strongest
GRMZM2G320135	0.07706784901867626	12402	0.7387601392814989	1.2826315789473686	38.0	48.74	0.001573276903173716	0.10219091163869079	ZmSAM	ZmIonome	Al27	10000	1	342	312	0.58	100	density	strongest
GRMZM2G103490	0.0690600521088382	12402	0.6603989936431208	1.2826315789473686	38.0	48.74	0.001573276903173716	0.10219091163869079	ZmSAM	ZmIonome	Al27	10000	1	342	312	0.58	100	density	strongest
GRMZM2G369839	0.06419126424385282	12402	0.6127549538071754	1.2826315789473686	38.0	48.74	0.001573276903173716	0.10219091163869079	ZmSAM	ZmIonome	Al27	10000	1	342	312	0.58	100	density	strongest
GRMZM2G120652	0.06413126402856925	12402	0.612167815339366	1.2826315789473686	38.0	48.74	0.001573276903173716	0.10219091163869079	ZmSAM	ZmIonome	Al27	10000	1	342	312	0.58	100	density	strongest
