gene	score	num_trans_edges	zscore	fdr	num_real	num_random	bs_mean	bs_std	COB	Ontology	Term	WindowSize	FlankLimit	TermLoci	TermCollapsedLoci	TermPValue	NumBootstraps	Method	SNP2Gene
GRMZM2G336533	0.10039685305750726	46054	1.1699931859398485	17.366666666666667	3.0	52.1	0.0004991724791597637	0.08538313024284863	ZmSAM	ZmIonome	Al27	50000	1	342	274	0.92	100	density	strongest
GRMZM2G082972	0.09522419245360364	46054	1.1094114224323333	17.366666666666667	3.0	52.1	0.0004991724791597637	0.08538313024284863	ZmSAM	ZmIonome	Al27	50000	1	342	274	0.92	100	density	strongest
GRMZM5G801292	0.08874532539360472	46054	1.0335314793853687	17.366666666666667	3.0	52.1	0.0004991724791597637	0.08538313024284863	ZmSAM	ZmIonome	Al27	50000	1	342	274	0.92	100	density	strongest
GRMZM2G103909	0.08170274858710298	46054	0.9510494154639467	6.572727272727272	11.0	72.3	0.0004991724791597637	0.08538313024284863	ZmSAM	ZmIonome	Al27	50000	1	342	274	0.92	100	density	strongest
GRMZM2G340305	0.0758107843141843	46054	0.8820432282210964	6.572727272727272	11.0	72.3	0.0004991724791597637	0.08538313024284863	ZmSAM	ZmIonome	Al27	50000	1	342	274	0.92	100	density	strongest
GRMZM5G827257	0.07357626803305381	46054	0.8558727625240082	6.572727272727272	11.0	72.3	0.0004991724791597637	0.08538313024284863	ZmSAM	ZmIonome	Al27	50000	1	342	274	0.92	100	density	strongest
GRMZM2G103490	0.06926428375588177	46054	0.8053711673622028	6.572727272727272	11.0	72.3	0.0004991724791597637	0.08538313024284863	ZmSAM	ZmIonome	Al27	50000	1	342	274	0.92	100	density	strongest
GRMZM2G179429	0.06846705020064174	46054	0.796034035390436	6.572727272727272	11.0	72.3	0.0004991724791597637	0.08538313024284863	ZmSAM	ZmIonome	Al27	50000	1	342	274	0.92	100	density	strongest
GRMZM2G087291	0.06821221775076174	46054	0.7930494592902719	6.572727272727272	11.0	72.3	0.0004991724791597637	0.08538313024284863	ZmSAM	ZmIonome	Al27	50000	1	342	274	0.92	100	density	strongest
GRMZM5G842219	0.06520477103272287	46054	0.7578264976878452	6.572727272727272	11.0	72.3	0.0004991724791597637	0.08538313024284863	ZmSAM	ZmIonome	Al27	50000	1	342	274	0.92	100	density	strongest
