gene	score	num_trans_edges	zscore	fdr	num_real	num_random	bs_mean	bs_std	COB	Ontology	Term	WindowSize	FlankLimit	TermLoci	TermCollapsedLoci	TermPValue	NumBootstraps	Method	SNP2Gene
GRMZM2G054233	0.15373339071714628	54946	1.4441407985216457	6.010000000000001	6.0	36.06	0.00042327781976119394	0.10616008705960478	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.94	100	density	strongest
GRMZM2G162200	0.1531040505280323	54946	1.4382125800494752	6.010000000000001	6.0	36.06	0.00042327781976119394	0.10616008705960478	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.94	100	density	strongest
GRMZM2G162992	0.14849415133058122	54946	1.3947885463553167	6.010000000000001	6.0	36.06	0.00042327781976119394	0.10616008705960478	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.94	100	density	strongest
GRMZM2G012156	0.1426393566751909	54946	1.339637926027518	6.010000000000001	6.0	36.06	0.00042327781976119394	0.10616008705960478	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.94	100	density	strongest
GRMZM2G087901	0.13943203516078717	54946	1.3094258039085624	6.010000000000001	6.0	36.06	0.00042327781976119394	0.10616008705960478	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.94	100	density	strongest
GRMZM2G345773	0.13657412407236266	54946	1.2825050357782584	6.010000000000001	6.0	36.06	0.00042327781976119394	0.10616008705960478	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.94	100	density	strongest
GRMZM2G340305	0.13180480752648277	54946	1.237579332738828	3.3153333333333332	15.0	49.73	0.00042327781976119394	0.10616008705960478	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.94	100	density	strongest
GRMZM2G056598	0.1253279907628894	54946	1.1765694283294912	3.3153333333333332	15.0	49.73	0.00042327781976119394	0.10616008705960478	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.94	100	density	strongest
GRMZM2G028980	0.1246661419133571	54946	1.1703349868565798	3.3153333333333332	15.0	49.73	0.00042327781976119394	0.10616008705960478	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.94	100	density	strongest
GRMZM2G110929	0.11736617732200433	54946	1.1015712471730004	3.3153333333333332	15.0	49.73	0.00042327781976119394	0.10616008705960478	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.94	100	density	strongest
